time	total_energy	polar_energy
1311	-0.41855898799999997	1.729778
1312	-0.7589013480000005	3.703014
1313	-0.4764469976000004	3.930082
1314	-0.45279941999999995	2.88664
1315	-0.36721263119999975	2.412744
1316	-0.24664515439999968	2.655742
1317	-0.24228750000000013	1.080784
1318	-0.28646528000000004	3.496144
1319	-0.18250218480000002	3.481724
1320	-0.27696846719999996	3.516752
1321	-0.3835803184000002	2.959122
1322	-0.5683969655999997	4.331594
1323	-0.2077264599999996	3.148654
1324	-0.2813157192000002	2.70127
1325	-0.4237702095999999	2.517748
1326	-0.18466277440000026	3.072396
1327	-0.2542862431999998	3.160056
1328	-0.22914623280000013	2.99301
1329	-0.28465435279999973	3.543442
1330	-1.3484670448	5.538576
1331	-0.16906	4.995904
1332	-0.15867200000000015	3.49862
1333	-0.33139544159999995	2.199962
1334	-0.1913617111999999	2.87425
1335	-0.2949127208000001	1.870738
1336	-0.4857234024	0.44862
1337	-0.29244319039999955	3.784386
1338	-0.14904243280000035	2.707708
1339	-0.3026483655999996	3.151098
1340	-0.4195026336000002	2.336348
1341	-0.4548117687999998	2.959684
1342	-0.47738528879999975	2.748018
1343	-0.33485363440000004	3.851428
1344	-0.22598939840000004	2.748864
1345	-0.3232878551999999	3.558548
1346	-0.21821918480000013	3.381022
1347	-0.1218539999999999	3.139132
1348	-0.1267459999999998	3.16077
1349	-0.2696137143999999	2.16617
1350	-0.30268802799999994	2.982822
1351	-0.4015526664	4.07623
1352	-0.23236689520000056	3.881426
1353	-0.37536757040000013	3.345156
1354	-0.23560851280000022	2.695156
1355	-0.6484604008000003	3.885122
1356	-0.47913982160000046	3.13562
1357	-0.6458161031999997	2.14198
1358	-0.5897964824000008	4.981284
1359	-0.2340212919999996	5.316294
1360	-0.20317804880000015	3.24234
1361	-0.26099362400000015	2.650588
1362	-0.19408323199999944	4.173502
1363	-0.12322399999999956	3.921512
1364	-0.15052396480000046	4.087122
1365	-0.3903845584000001	3.282238
1366	-0.5284808871999997	3.50665
1367	-0.35667265199999987	5.034372
1368	-0.16146535119999997	2.705772
1369	-0.14773698000000038	3.710098
1370	-0.38071005360000043	2.709024
1371	-0.2423567848000001	3.441758
1372	-0.2034009584000006	4.394226
1373	-1.4943472951999994	6.94916
1374	-0.2462443368000001	3.69042
1375	-0.3163898768000003	3.833928
1376	-0.3356948951999996	4.512434
1377	-0.2762484183999999	4.98091
1378	-0.3267895352	3.54327
1379	-0.39539390399999974	3.597942
1380	-0.13930399999999965	3.920882
1381	-0.13567199999999957	3.52048
1382	-0.1797646848	3.315944
1383	-0.2625048832000002	3.785096
1384	-0.6812835352	3.948474
1385	-0.12252200000000002	2.61645
1386	-0.5291153056000001	-1.806988
1387	-0.3878155376000003	5.88064
1388	-0.48606319839999995	2.88534
1389	-1.4049983007999998	3.44091
1390	-0.6629122256000001	1.12233
1391	-0.7079883407999996	9.283744
1392	-0.7380215808000001	5.06671
1393	-0.4853053255999994	3.780686
1394	-2.029934048	7.09159
1395	-1.3728353535999984	8.31296
1396	-1.3621920832000003	8.921714
1397	-1.0173947136	2.741864
1398	-1.0446515408	4.968286
1399	-0.969512296800001	5.66006
1400	-0.23869520159999996	-2.17779
1401	-0.7910034736000002	5.300024
1402	-1.1614168936000016	8.877704
1403	-1.1379285440000002	2.872784
1404	-0.3286918904	3.578398
1405	-0.39065900080000016	5.012606
1406	-0.8150685336	5.779692
1407	-1.0594784247999995	6.222442
1408	-0.5101417295999997	4.522786
1409	-0.6405280056	5.253424
1410	-0.7986831360000007	7.67619
1411	-1.0940411640000007	4.761988
1412	-0.8127040696000004	4.84054
1413	-0.6535883224000001	3.933132
1414	-0.6281795064	3.830164
1415	-1.2225470312	2.286022
1416	-1.254927184	7.56007
1417	-0.3167158992000004	4.296028
1418	-0.7918711871999995	3.642272
1419	-0.6331385904000002	2.407278
1420	-0.34906535759999996	1.984444
1421	-0.3016223023999999	1.104638
1422	-0.2949577495999999	2.395144
1423	-0.3730674695999998	1.944228
1424	0.5360910224000003	-3.519484
1425	-1.2075958224	7.756538
1426	-0.08945703119999987	-3.202066
1427	-1.2682011887999998	-1.565056
1428	-2.0561775968000005	1.163788
1429	-1.1496471304	-1.244144
1430	-0.8335540984	2.308888
1431	-0.7655330591999998	-2.093094
1432	-1.6163709439999998	0.537692
1433	-1.6824380048	0.034922
1434	-1.1021348791999999	0.16565
1435	-0.08399527520000052	-3.068778
1436	-0.4401261759999996	-2.905712
1437	-1.1244915824000001	-0.235006
1438	-0.2803755208	1.400572
1439	-1.4866616600000002	-1.273346
1440	-1.7557996959999995	4.479192
1441	-1.4584480344000001	4.00809
1442	-0.6280019168	0.91025
1443	-1.7004655080000008	5.429586
1444	-1.0740372184	-0.514294
1445	0.040363933600000124	-3.444914
1446	-2.3210033103999996	6.115668
1447	-1.4107303168	1.693234
1448	-1.3381736959999997	-1.83158
1449	-1.6609070551999996	6.64538
1450	-1.2968108295999998	3.667552
1451	-1.1720972455999998	1.586346
1452	-0.9160079576	1.277814
1453	-0.7942466519999998	-0.704232
1454	-1.0183647808000003	1.874088
1455	-0.9663421104000002	1.404054
1456	-1.4758301055999998	4.685238
1457	-1.4536437584	1.231808
1458	-1.4634767159999993	6.20464
1459	-1.3606871672	1.605744
1460	-0.9083266576000001	0.799206
1461	-1.2041291527999998	3.923234
1462	-1.2194950632	1.15595
1463	-1.4033555119999992	3.518946
1464	-1.4928000456	2.350222
1465	-0.8500055847999997	2.970222
1466	-1.0887167400000002	-0.609058
1467	-1.3224884711999991	8.389246
1468	-0.9620377736	0.420434
1469	-0.3323748800000001	-0.024794
1470	-0.6788726239999998	-0.484654
1471	-1.4302283663999997	10.46419
1472	-0.2558215824000001	-3.741672
1473	-0.5768700096	-1.544246
1474	-1.6397968192000012	7.102296
1475	-2.356440903200001	11.967232
1476	-0.26773531840000026	-2.31157
1477	-2.099955544800001	11.698402
1478	-0.4991517304000004	7.826696
1479	-2.0217230392	9.67523
1480	-1.6928142984000012	8.242356
1481	-2.785455888800002	11.501242
1482	-3.859185685599999	16.57552
1483	-0.4485951304000002	2.835264
1484	-2.2271224256	9.636966
1485	-0.9279535447999997	9.327242
1486	-2.7140586335999997	9.161984
1487	-1.0620224248000003	5.158182
1488	-5.637129639199999	7.912156
1489	-3.269052358400001	8.42789
1490	-4.7792434184	13.239434
1491	-6.3408920752	10.252542
1492	-3.678140881599999	10.070312
1493	-2.1269181920000007	8.742374
1494	-4.746348757600002	8.276066
1495	-5.224398792000001	11.313496
1496	-2.7767647360000014	9.087086
1497	-3.1621033919999997	7.43999
1498	-6.333725236800001	12.444878
1499	-2.5446544887999982	9.871116
