time	total_energy	polar_energy
1319	-12.306935379999995	82.909744
1320	-15.675283799999994	89.658106
1321	-13.099350258400001	79.52725
1322	-14.037231900000009	81.296534
1323	-12.098471773600004	79.070134
1324	-11.549525218400014	87.353692
1325	-15.43274768400001	83.946282
1326	-6.10637284479999	69.600114
1327	-12.250627561599998	79.123208
1328	-15.808432699999994	93.63195
1329	-19.53753258319999	77.726964
1330	-15.044635575200008	83.73593
1331	-16.869008467199997	78.046564
1332	-19.560475664799995	78.715722
1333	-14.700705016799988	80.472676
1334	-12.7011571832	83.926672
1335	-12.23635287359999	83.46687
1336	-5.365488348000001	71.835132
1337	-6.634662224800012	74.290264
1338	-2.906716140000002	60.626902
1339	-16.456445183999996	86.29853
1340	-9.030142405600007	75.686036
1341	-12.719306017600001	80.69914
1342	-16.95581218160001	85.335906
1343	-15.3521527648	85.390342
1344	-17.157398851200004	79.507732
1345	-17.326268679999995	78.810946
1346	-17.62127447679999	75.424746
1347	-12.586571888800002	77.431556
1348	-17.848907476	77.486744
1349	-24.0270299016	75.192066
1350	-20.445600300800002	75.14655
1351	-18.2247101912	74.778722
